,Overall Qual,Year Built,Year Remod/Add,Exter Qual,Bsmt Qual,Bsmt Exposure,BsmtFin SF 1,Total Bsmt SF,1st Flr SF,Gr Liv Area,Kitchen Qual,Fireplaces,Fireplace Qu,Garage Area,bath_agg,Lot Area Neighborhood_StoneBr,Overall Qual Exter Qual,Overall Qual Bsmt Exposure,Overall Qual Kitchen Qual,Mas Vnr Area Neighborhood_NridgHt,Mas Vnr Area Neighborhood_StoneBr,Bsmt Exposure Kitchen Qual,Bsmt Exposure Land Contour_HLS,Gr Liv Area Neighborhood_NoRidge,Gr Liv Area Neighborhood_StoneBr,Garage Area Neighborhood_NridgHt,Land Contour_HLS Neighborhood_StoneBr,Neighborhood_NridgHt Sale Type_New,Neighborhood_StoneBr Sale Type_New,SalePrice
10,-0.0668014613506627,-0.008539121794944985,-0.5960161512450606,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,-0.12738512465528123,-1.2615225020489444,-1.7049667773287187,-1.004320683226714,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,-0.9580039272611559,-0.4603264162439884,0.1582447158235982,0.045217411291942164,0.04174239576522808,0.05042178995754947,-0.1732297583820411,-0.0957302850560411,0.47165419755582966,0.13056128324929983,0.16242986693869957,0.13460921715447144,0.2323500812855461,0.028004343343729792,0.0684904210267921,0.037849198600410965,85400.0
11,0.6332412500638188,1.1217537936581057,1.0148717890972287,1.020887119500465,0.6008504447294752,0.8999359843584933,-0.11454379764341628,0.32803583131027836,0.09658459172052197,-0.5728847960796167,0.7295760003894535,-0.902377250404595,-0.8939618511872273,0.7636621261612127,-0.4603264162439884,0.04879280307466632,0.6464678357265257,0.5698765877125856,0.46199761850317866,0.13561594359585544,0.0749441265740468,0.6565716960748154,-0.18803323568439825,0.09265327574400894,0.0767838153767946,-0.18521527108508468,0.028004343343729792,0.0684904210267921,0.037849198600410965,183600.0
12,-0.7668441727651442,-3.033734866095757,1.1096299032350105,1.020887119500465,-3.0763542770149126,-0.624872494122675,-0.9556507169205709,-2.3204972262041235,0.2953764669259554,1.0044916600961957,-0.7548007025305782,0.6594295291418196,0.584699372938673,0.5016694658578087,-1.5130908659499713,-0.30760433430615314,-0.7828613386399249,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,-0.16245751921214505,-0.13463213320403294,-0.12167271746346693,0.028004343343729792,0.0684904210267921,0.037849198600410965,131000.0
13,1.3332839614783003,0.9222903379899202,0.7779765037527745,1.020887119500465,0.6008504447294752,-0.624872494122675,0.7843490931871305,-0.21570274341122136,-0.5147004245361859,0.20604243908640946,0.7295760003894535,-0.902377250404595,-0.8939618511872273,0.05253919105197345,1.6452024831679775,0.14005926544434213,1.3611324229097508,-0.833132474382706,0.9727319799987445,-0.4714256085675964,-0.2605193721471605,-0.45589197501540346,0.13056128324929983,-0.033323465824685906,-0.027615891905074446,-0.012742625540693693,0.028004343343729792,0.0684904210267921,0.037849198600410965,200000.0
14,0.6332412500638188,1.1882416122141675,1.1096299032350105,1.020887119500465,0.6008504447294752,0.8999359843584933,-0.904285408873111,0.6415625094763043,0.47677405305091347,-0.2741984126700879,0.7295760003894535,-0.902377250404595,-0.8939618511872273,0.6607364381848754,-0.4603264162439884,0.008483291819507008,0.6464678357265257,0.5698765877125856,0.46199761850317866,0.13561594359585544,0.0749441265740468,0.6565716960748154,-0.18803323568439825,0.04434640491691543,0.03675084491532602,-0.16025212501944913,0.028004343343729792,0.0684904210267921,0.037849198600410965,193000.0
15,-0.7668441727651442,1.0885098843800747,1.0148717890972287,-0.6768925466253081,1.8265853519776045,0.8999359843584933,-0.9556507169205709,0.8147695554561369,0.6482320454155999,-0.13949671034814354,0.7295760003894535,-0.902377250404595,-0.8939618511872273,0.7262346032607263,-0.4603264162439884,-0.0006942359884698892,0.5190711049677761,-0.6901106654669745,-0.5594711044879529,0.13561594359585544,0.0749441265740468,0.6565716960748154,-0.18803323568439825,0.02256095336744189,0.01869676019740882,-0.17613776342485354,0.028004343343729792,0.0684904210267921,0.037849198600410965,173500.0
16,-0.7668441727651442,-1.8369541320866445,-1.5909763496917686,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,-0.9556507169205709,-0.9523808123887371,-1.3545960972791424,-0.30738578860448,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,0.20692772301647933,-1.5130908659499713,0.10376374479102897,0.5190711049677761,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,0.04971383500881472,0.04119895274437809,-0.050187344639146994,0.028004343343729792,0.0684904210267921,0.037849198600410965,98000.0
17,-0.7668441727651442,-0.2744903960191922,-0.9750486077961875,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,0.4376332638667768,0.1372888313071716,-0.11960157256538692,-0.7427260729203292,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,0.05253919105197345,-0.4603264162439884,0.023766608148602007,0.5190711049677761,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,0.1201218885672582,0.09954766132547281,-0.012742625540693693,0.028004343343729792,0.0684904210267921,0.037849198600410965,139000.0
18,-0.0668014613506627,0.19092433387324043,-0.3117418088317154,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,-0.9556507169205709,-0.8734510192840033,0.28792177160575166,-0.4225655050826643,-0.7548007025305782,0.6594295291418196,0.584699372938673,0.2771043284548911,-0.4603264162439884,0.03543167942814554,0.045217411291942164,0.04174239576522808,0.05042178995754947,-0.06140631456245788,-0.03393437739687135,0.47165419755582966,0.13056128324929983,0.06834197473952398,0.05663650344520584,-0.06720767150208032,0.028004343343729792,0.0684904210267921,0.037849198600410965,143500.0
19,0.6332412500638188,1.2547294307702292,1.2043880173727923,-0.6768925466253081,0.6008504447294752,0.8999359843584933,-0.904285408873111,-0.662971571004713,-1.0067103156696338,0.08891052402384912,0.7295760003894535,-0.902377250404595,-0.8939618511872273,0.6794501996351185,0.5924380334619945,0.027083332777357517,-0.42863628238389184,0.5698765877125856,0.46199761850317866,0.13561594359585544,0.0749441265740468,0.6565716960748154,-0.18803323568439825,-0.014379594912100212,-0.011916687802537745,-0.1647908788495647,0.028004343343729792,0.0684904210267921,0.037849198600410965,215200.0
20,-0.7668441727651442,-0.10827084962903769,-0.7381533224517332,-0.6768925466253081,0.6008504447294752,-0.624872494122675,0.09733809805235548,-0.3604073641032334,-0.6836735184608044,-1.1858751515736825,-0.7548007025305782,0.6594295291418196,-1.6332924632501775,-0.08781401982485007,-1.5130908659499713,0.02550035056817875,0.5190711049677761,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,0.1917928668532074,0.15894298351340333,0.021298028185172947,0.028004343343729792,0.0684904210267921,0.037849198600410965,129000.0
21,1.3332839614783003,0.9555342472679511,0.7779765037527745,1.020887119500465,0.6008504447294752,-0.624872494122675,1.5227253963693654,0.9704366474126953,1.217273788191153,0.3075567654739617,2.2139527033094852,0.6594295291418196,2.063360597064573,0.14142955794062834,0.5924380334619945,-4.629581294860892,1.3611324229097508,-0.833132474382706,2.9518276307940625,0.13561594359585544,-4.171889712621938,-1.3834381475866366,0.13056128324929983,-0.04974148728226017,2.294684029529303,-0.03430170623374256,-1.5589084461342915,0.0684904210267921,-2.1069387220895432,278000.0
22,1.3332839614783003,1.1217537936581057,1.0622508461661195,1.020887119500465,1.8265853519776045,0.8999359843584933,-0.9556507169205709,0.3302283255631876,0.0990694901605899,1.467162724593309,2.2139527033094852,0.6594295291418196,1.3240299850016233,0.49699102549524793,0.5924380334619945,-0.052574593391673995,1.3611324229097508,1.1998702143023656,2.9518276307940625,-2.3054710411295423,0.0749441265740468,1.9924157053759688,-0.18803323568439825,-0.23728580931685853,-0.1966439894090529,2.049146493100947,0.028004343343729792,14.600581877118541,-0.4746222514759499,344133.0
23,-0.0668014613506627,0.689582973043704,1.1096299032350105,-0.6768925466253081,0.6008504447294752,-0.624872494122675,1.045456075761718,0.2403360611939074,0.04440172447909569,-0.6138809663515129,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,-0.22816723070167358,0.5924380334619945,0.03952105013519069,0.045217411291942164,0.04174239576522808,0.05042178995754947,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,0.09928363056341395,0.08227853681268245,0.055338681911039585,0.028004343343729792,0.0684904210267921,0.037849198600410965,185000.0
24,-0.7668441727651442,-0.5404416702434394,-1.3540810643473145,-0.6768925466253081,-0.6248844625186541,0.8999359843584933,1.3044228371676612,-0.005223295131931149,-0.2811199711698016,-0.8696189809047695,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,0.4829557044075656,-0.4603264162439884,-0.46307580127906783,0.5190711049677761,-0.6901106654669745,0.5788145203346109,0.13561594359585544,0.0749441265740468,-0.6792723132263382,-0.18803323568439825,0.14064441538922604,0.11655513243655423,-0.11713396363335139,0.028004343343729792,0.0684904210267921,0.037849198600410965,145000.0
25,-0.0668014613506627,-0.340978214575254,-1.0698067219339693,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,1.852319456340566,0.8651969232730502,0.7053847095371619,-0.09459614290749539,-0.7548007025305782,0.6594295291418196,0.584699372938673,0.28646120918001267,0.5924380334619945,-0.009344103060053864,0.045217411291942164,0.04174239576522808,0.05042178995754947,0.13162224917372747,0.07273712987193359,0.47165419755582966,0.13056128324929983,0.015299136184284037,0.012678731958103083,-0.0694770484171381,0.028004343343729792,0.0684904210267921,0.037849198600410965,187500.0
26,-0.7668441727651442,-0.2080025774631304,1.2043880173727923,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,0.22789158933964918,-0.3604073641032334,-0.6836735184608044,-1.1858751515736825,-0.7548007025305782,0.6594295291418196,1.3240299850016233,-0.6211562211567795,-0.4603264162439884,0.03066388777430949,0.5190711049677761,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,0.1917928668532074,0.15894298351340333,0.1506525123434662,0.028004343343729792,0.0684904210267921,0.037849198600410965,138500.0
27,-0.7668441727651442,-1.1388320372479956,0.5410812184083201,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,0.34132331127778964,-0.25516763996358827,0.23822380280439331,0.8522201705148673,0.7295760003894535,0.6594295291418196,1.3240299850016233,-1.0702864959626146,-0.4603264162439884,-0.030582447699868984,0.5190711049677761,0.4791798308391951,-0.5594711044879529,0.13561594359585544,0.0749441265740468,-0.45589197501540346,-2.9906693944292746,-0.13783048702578365,-0.11422316787073523,0.2595826042662394,-0.6414744897173106,0.0684904210267921,0.037849198600410965,198000.0
28,-0.7668441727651442,-2.5350762269252933,1.0622508461661195,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,-0.9556507169205709,-0.22228022616994916,-0.3357877368512958,0.9556866954867955,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,-2.193112182977203,-0.4603264162439884,0.034432893034258935,0.5190711049677761,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,-0.15456423966523433,-0.1280907981613093,0.5319078340731725,0.028004343343729792,0.0684904210267921,0.037849198600410965,119600.0
29,-0.7668441727651442,-0.7399051259116248,1.0622508461661195,-0.6768925466253081,-0.6248844625186541,0.8999359843584933,-0.9556507169205709,-0.847141088249092,-1.2353209721558822,-1.1273091940424023,-0.7548007025305782,0.6594295291418196,-1.6332924632501775,0.5016694658578087,-1.5130908659499713,0.03793806792601192,0.5190711049677761,-0.6901106654669745,0.5788145203346109,0.13561594359585544,0.0749441265740468,-0.6792723132263382,-0.18803323568439825,0.18232093139691455,0.15109338146213497,-0.12167271746346693,0.028004343343729792,0.0684904210267921,0.037849198600410965,122900.0
30,1.3332839614783003,0.32389997098536405,-0.12222558055615194,1.020887119500465,0.6008504447294752,-0.624872494122675,1.407153453262581,3.2133582681388817,3.3667109388499026,1.9962085409592065,0.7295760003894535,0.6594295291418196,1.3240299850016233,0.34260249353074207,1.6452024831679775,0.008992107529600182,1.3611324229097508,-0.833132474382706,0.9727319799987445,0.13561594359585544,0.0749441265740468,-0.45589197501540346,0.13056128324929983,-0.3228489596053706,-0.267552061272177,-0.08309330990748474,0.028004343343729792,0.0684904210267921,0.037849198600410965,278000.0
31,1.3332839614783003,-1.4047833114722428,-1.5909763496917686,-0.6768925466253081,0.6008504447294752,-0.624872494122675,-0.9556507169205709,-0.5840417778999792,-0.937133159347732,0.03034456649256895,0.7295760003894535,2.2212363086882343,1.3240299850016233,-0.32173603795288924,-1.5130908659499713,-0.025588515730435968,-0.9024899760597258,-0.833132474382706,0.9727319799987445,0.13561594359585544,0.0749441265740468,-0.45589197501540346,-2.9906693944292746,-0.004907659455807366,-0.004067085751269395,0.07803245106161734,-0.6414744897173106,0.0684904210267921,0.037849198600410965,230000.0
32,1.3332839614783003,0.7893147008777966,0.588460275477211,1.020887119500465,0.6008504447294752,0.8999359843584933,-0.020374066223073282,0.9550891876423304,0.8072655455799466,-0.014556000948079174,2.2139527033094852,0.6594295291418196,1.3240299850016233,0.05721763141453424,0.5924380334619945,0.009953203870887292,1.3611324229097508,1.1998702143023656,2.9518276307940625,0.13561594359585544,0.0749441265740468,1.9924157053759688,-0.18803323568439825,0.0023541577273504827,0.0019509424880363396,-0.013877313998222581,0.028004343343729792,0.0684904210267921,0.037849198600410965,270000.0
33,-0.0668014613506627,-0.6401733980775322,-1.496218235553987,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,-0.011813181548496645,-0.24201267444613264,-0.5494890026971367,-1.080456428017378,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,-0.2749516343272814,-1.5130908659499713,-0.016448677975058567,0.045217411291942164,0.04174239576522808,0.05042178995754947,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,0.17474338303188025,0.14481369982112027,0.06668556648632847,0.028004343343729792,0.0684904210267921,0.037849198600410965,125000.0
34,1.3332839614783003,1.1882416122141675,1.1570089603039013,1.020887119500465,1.8265853519776045,2.4247444628396617,1.8009541482931062,1.417705475006187,1.3638827961551603,0.422736481952146,0.7295760003894535,0.6594295291418196,1.3240299850016233,1.6712795564980047,0.5924380334619945,-0.010550184743237687,1.3611324229097508,3.2328729029874377,0.9727319799987445,-0.31167783168247754,-0.17223950406263225,1.7690353671650343,-0.5066277546180964,-0.06836962701296943,-0.056659419494767334,-0.4053448318456889,0.028004343343729792,0.0684904210267921,0.037849198600410965,297000.0
35,-0.0668014613506627,-0.4407099424093467,-1.2119438931406419,-0.6768925466253081,0.6008504447294752,2.4247444628396617,-0.9556507169205709,-1.9696981457386398,-0.06741870532396063,-0.7017299026484332,-0.7548007025305782,0.6594295291418196,1.3240299850016233,-0.3965910837538618,-1.5130908659499713,0.020299123309448518,0.045217411291942164,-0.16197647351961705,0.05042178995754947,0.026454962724357524,0.014619550049619179,-1.830198824008506,11.60494200422077,0.11349153374785322,0.09405293988958498,0.09618746638207955,-0.6414744897173106,0.0684904210267921,0.037849198600410965,113500.0
36,-0.7668441727651442,0.19092433387324043,-0.3117418088317154,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,0.2171904834964284,-0.6607790767518038,-0.6066416668186989,-0.051647774051223276,-0.7548007025305782,0.6594295291418196,0.584699372938673,-0.6211562211567795,-0.4603264162439884,0.13968236491834718,0.5190711049677761,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,0.008353050183002619,0.006922357120506294,0.1506525123434662,0.028004343343729792,0.0684904210267921,0.037849198600410965,127000.0
37,-0.0668014613506627,0.19092433387324043,-0.3117418088317154,-0.6768925466253081,0.6008504447294752,-0.624872494122675,0.5532052069735613,1.7224621761605758,1.676979999603718,0.6687135035835228,-0.7548007025305782,0.6594295291418196,0.584699372938673,0.3613162549809852,-0.4603264162439884,-0.03154354404115609,0.045217411291942164,0.04174239576522808,0.05042178995754947,-0.5033751639446201,-0.2781753457640661,0.47165419755582966,0.13056128324929983,-0.10815175592939939,-0.08962774811009441,-0.0876320637376003,0.028004343343729792,0.0684904210267921,0.037849198600410965,190000.0
38,0.6332412500638188,0.057948696761116816,-0.5012580371072789,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,1.004791873557479,0.40258063590919363,0.1810711386828312,-0.5065100442108326,-0.7548007025305782,0.6594295291418196,0.584699372938673,0.2771043284548911,-0.4603264162439884,0.008992107529600182,-0.42863628238389184,-0.395695039308739,-0.477970940419512,-0.290378128097795,-0.16046885498469515,0.47165419755582966,0.13056128324929983,0.08191841556021039,0.06788759971869048,-0.06720767150208032,0.028004343343729792,0.0684904210267921,0.037849198600410965,175500.0
39,-0.7668441727651442,0.7560707915997658,0.4937021613394293,-0.6768925466253081,0.6008504447294752,-0.624872494122675,-0.056757826090023986,-0.14992791582394316,-0.4451232682142842,-0.998464087473586,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,-0.3965910837538618,-0.4603264162439884,0.031078478352903928,0.5190711049677761,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,0.1614826733930703,0.1338242569493446,0.09618746638207955,0.028004343343729792,0.0684904210267921,0.037849198600410965,146000.0
40,-0.7668441727651442,-0.2080025774631304,-0.8802904936584057,1.020887119500465,-0.6248844625186541,-0.624872494122675,0.8207328530540813,0.43327555544992347,0.21585971684378205,-0.47917926402956845,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,-0.9018626429104265,0.5924380334619945,0.0026413336665853694,-0.7828613386399249,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,0.07749817901394039,0.06422445209476524,0.21873381979519946,0.028004343343729792,0.0684904210267921,0.037849198600410965,147500.0
41,2.733369384307263,1.1549977029361365,1.0622508461661195,2.718666785626238,1.8265853519776045,2.4247444628396617,2.010695822820234,2.2311208428355274,2.253476437699475,1.121623575158756,2.2139527033094852,0.6594295291418196,1.3240299850016233,1.7835621251994636,1.6452024831679775,-0.07187190032261515,7.431120557963796,6.627722279494492,6.051550537530448,-2.3054710411295423,0.0749441265740468,5.368269558338575,-0.5066277546180964,-0.18140139012473072,-0.15033133730656964,7.353815032048498,0.028004343343729792,14.600581877118541,-0.4746222514759499,465000.0
42,-0.7668441727651442,0.22416824315127132,-0.26436275176282453,-0.6768925466253081,0.6008504447294752,0.8999359843584933,1.3921719050820718,0.08466896923734904,-0.146935455406134,-0.7642002573484653,0.7295760003894535,0.6594295291418196,0.584699372938673,0.6233089152843891,-0.4603264162439884,0.018395775653174046,0.5190711049677761,-0.6901106654669745,-0.5594711044879529,-0.002832129704580945,-0.0015650924325443303,0.6565716960748154,-0.18803323568439825,0.12359493156789891,0.10242584874427121,-0.15117461735921803,0.028004343343729792,0.0684904210267921,0.037849198600410965,165500.0
43,-0.7668441727651442,-0.5736855795214703,-1.4014601214162052,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,-0.9556507169205709,-0.018378260649386788,-0.2960293618102091,0.5730557729490985,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,-0.5463011753558069,-0.4603264162439884,-0.039062709534755234,0.5190711049677761,0.4791798308391951,0.5788145203346109,-0.31034660020843485,-0.17150383849526116,0.47165419755582966,0.13056128324929983,-0.09268092801745441,-0.0768067314263561,0.13249749702300398,0.028004343343729792,0.0684904210267921,0.037849198600410965,131500.0
44,-0.7668441727651442,-0.2080025774631304,-0.8802904936584057,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,0.9833896618710374,-0.04030320317847952,-0.3208783462108883,-0.9008541582547857,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,-0.3965910837538618,-0.4603264162439884,-0.02115993454999537,0.5190711049677761,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,0.1456961142992489,0.12074158686389735,0.09618746638207955,0.028004343343729792,0.0684904210267921,0.037849198600410965,129500.0
45,1.3332839614783003,-1.2053198558040574,-1.5909763496917686,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,-0.5062042715052975,-0.9874607204352854,-0.46251755729475963,0.7253272625304269,-0.7548007025305782,2.2212363086882343,1.3240299850016233,1.4841419419955733,-0.4603264162439884,0.0076729556886178775,-0.9024899760597258,-0.833132474382706,-1.0063636707965735,0.08236668463414913,0.04551750387920405,0.47165419755582966,-2.9906693944292746,-0.1173079602038158,-0.0972156967596538,-0.3599572935445334,-0.6414744897173106,0.0684904210267921,0.037849198600410965,257076.0
46,-0.7668441727651442,-1.005856400135872,-1.11718577900286,-0.6768925466253081,-0.6248844625186541,-0.624872494122675,-0.08244048011375389,-0.1630828813413988,-0.46003265885469175,0.20018584333328143,-0.7548007025305782,-0.902377250404595,-0.8939618511872273,0.8946584563129145,-0.4603264162439884,-0.017353239237446434,0.5190711049677761,0.4791798308391951,0.5788145203346109,0.13561594359585544,0.0749441265740468,0.47165419755582966,0.13056128324929983,-0.03237627227905662,-0.02683093169994761,-0.21698654789589353,0.028004343343729792,0.0684904210267921,0.037849198600410965,117000.0
