Id,SalePrice
343,187956.40059293678
386,226074.91084994806
2005,106419.77668744515
2908,121664.47295133876
1814,243075.86342536085
2446,435450.16981484997
208,150291.63413382487
1679,114485.60655753981
822,318978.29912921763
6,182110.55885117143
1781,373173.2152399294
2397,302200.24432802224
2340,305814.5972232289
1618,159888.08018540317
2843,158478.70048894937
1061,349617.33355499944
2786,116018.28992594958
1935,132000.8474182046
1341,118047.8999903689
521,253759.82086512184
2136,136630.0110325818
996,195306.65935933462
227,139714.5645339577
135,179472.58454813057
1167,156391.94999730712
294,227262.74116125028
1776,205653.88580601467
540,180495.03254437356
1717,234067.20168191098
2303,115439.96054168014
116,190706.00537339706
127,134758.36413629304
1371,131649.65331883042
1014,170830.5257116862
1507,89309.86161360164
702,151471.9530800875
750,156107.58831427622
261,147365.60601697385
1559,67776.99029838343
577,223960.34490155173
2812,201214.88914087068
2080,165244.24188568225
1368,117659.68560217103
2376,119472.063073144
659,117993.08295638823
1235,133230.36814093875
332,74484.91760066162
1917,143876.47101407216
2094,245419.73292197497
1460,258887.70299881097
1471,216203.6202870274
1509,118505.19219796827
1922,122490.87680570077
433,436957.55442022224
460,279167.9092347683
1116,225872.0724368918
1137,169877.8434704931
53,172758.33918886387
2354,260338.25117194885
1475,203724.42663920496
1761,83267.2187563006
842,134591.820419384
2739,177731.46946101493
2509,160291.50579063513
1007,209277.4662716742
2610,182550.62765765958
1952,98850.6806422743
2719,176736.1225927522
2921,85188.27196268432
1966,142555.3339296764
292,132736.68761759318
1204,202023.51457627869
1829,247988.6221970371
2419,195636.40689470753
391,161397.42861990657
798,129558.94002940076
481,204356.74946025386
193,207623.9845252543
555,115453.50238323936
899,59101.187734018036
2357,178421.45722187977
328,128747.6331408621
1356,111748.44988946914
1154,113164.26392538671
1730,190850.13506392753
2249,148035.3205384847
1119,273740.11742300994
2856,147990.08190758523
1394,130543.86103087995
2587,123958.92687923166
61,294629.53289888846
2661,183906.94033462476
2711,130037.84367434858
1147,194631.75792365609
757,140186.57066449095
2623,84014.25285833562
2378,143292.53399496438
1413,148563.4444206794
1722,231876.25823557668
1112,218021.88834288833
1623,184611.38871625907
1201,207205.1251166412
1513,120581.20647046082
957,331730.2231344766
1171,260598.70220238995
1145,205539.6632420185
2726,227117.28397892363
703,151896.40370064936
760,110470.04149970965
1964,137863.17293147143
2512,188981.18728235696
159,142177.43420773343
1281,179202.55879385959
468,189069.55982636445
290,122996.07497022316
665,112296.98375545266
1463,259476.18326843923
1792,213849.13237283938
923,144345.51949319625
500,274922.94226436515
1408,167419.7182386104
331,69136.13973267358
170,149275.64956835113
2192,95080.5605393206
2571,308044.5385404549
2314,164782.01923907985
2647,91632.3135545698
422,391974.75643086666
2457,337067.9948146625
1838,201027.46606695832
2805,252603.40716973736
1645,159061.0507244837
1711,296265.2444568091
2825,242674.9600074197
322,315191.16894374293
2103,259428.56438451185
342,122582.15265867041
600,105950.40243787612
488,173948.9527748356
1725,313747.2565626029
2246,282028.63007306267
2847,159474.7329408216
806,240166.95736956724
530,225001.87696275933
963,200468.48612578944
2678,102449.08851425123
171,86315.29036431164
2401,404039.30786693224
805,222541.46282820514
2259,239162.2299833072
1748,188499.6682396701
1361,142722.23912699777
1677,122063.64831718749
1406,159209.2205347764
2322,241129.43496701002
688,164052.52283458717
143,142510.993436057
804,216252.20439542772
1214,174370.38908585368
2828,155951.82840091165
1999,207926.62833164242
2467,203954.95708761932
2665,173242.23347747637
1538,318506.08322937205
398,109492.40613382761
2822,154396.21108607075
2157,156374.84473919112
1856,190567.23970003347
1269,96078.99531508272
2570,124694.53259758846
2320,233596.53141324778
1517,128974.45472313711
2304,116586.92075954715
1312,99931.84910945153
2012,139580.04841474385
506,239087.52491001363
2865,200826.19699624542
2367,110633.32744043776
554,99859.56297978925
238,143770.74512920977
1954,106068.82258787769
2488,133086.96265170185
2291,82553.48931959795
1969,87748.8429579223
2725,165673.29261636542
1482,161671.11481343477
2763,211414.29184853745
503,256127.69964563195
1584,248419.56907261454
1531,158385.09491777097
2210,180619.96852777083
459,329491.7072957312
556,124243.60067233106
1347,155141.63015594185
1290,78176.72397595098
1388,104653.71203786104
1571,256392.57486794324
2754,214274.55825161625
765,151630.19768543195
2494,124815.66130672916
2870,207580.58964757452
7,233795.81584523656
1114,243309.38160694935
2418,272679.6014958135
291,133340.50001444173
18,350880.2408734985
39,366665.9143124091
1001,267580.4168525264
2442,233114.43395164545
616,134990.46109996346
2680,61044.824795233435
1414,125759.79157518482
289,156074.48372842153
40,262438.588532288
860,130978.65456859898
409,133117.3311364819
673,162275.7503465538
2427,188892.88899410743
2036,195499.0544626268
2564,141520.99993834418
642,173883.67330621343
1008,185626.39815927172
1908,155870.2216947098
2519,207691.01248824387
1369,92833.83943195903
2855,164499.4856996076
712,98194.81179293076
1943,122249.03763932985
1958,138013.1163065746
107,182769.66071249568
2295,207362.92538083158
704,106771.64931262677
676,142767.0677012
259,182231.7900591183
93,284988.7347361042
106,233409.72056232463
2315,168828.5105554483
1050,107514.00956305777
1095,213948.7412412719
2709,153121.7473889917
758,155603.6455919212
1496,155363.4270855951
2370,123588.1125998065
2458,281460.62989554275
2733,141415.79883523058
161,273133.4657883828
726,154575.41824960074
845,216920.94473156123
947,243391.2872749057
2232,111307.96512883999
2563,142306.3948006033
2299,158658.58396937873
211,79601.95462588123
605,165932.38436695654
1478,206815.29599976225
2247,273251.49101202056
2274,218849.92470928267
2869,216250.67489581148
967,212942.80669601448
2656,100695.63728377254
667,212087.9674733871
1042,116269.90573221476
2023,162783.31352805535
2447,361794.6551210448
2055,127241.02086824717
2275,279150.39507155353
2204,175154.7721342775
1563,267974.7123060668
483,230516.75415901945
796,150579.71168526483
1526,151917.998706413
2042,150530.25316662993
442,336295.88694771845
1693,315353.14643617
1468,223731.14926011686
1430,191497.39132818618
2605,183062.3264165586
1529,191033.46162259203
335,138929.85196129495
1287,123171.21680197865
31,107120.14767553483
1785,292210.89525683946
82,159913.78753438208
2620,140854.52734922938
252,178168.49717602265
721,78179.8423933499
2165,193855.8209725716
2316,181651.56468861707
775,132138.09203808985
1558,91763.71693022469
17,212371.04111305924
1022,243845.0610520434
925,120720.25278671156
438,279979.73745550134
1270,147326.86651064485
1272,120836.90357875149
215,151951.0430955118
266,226695.37396137769
2402,289108.4996241969
1250,139086.6522020494
1984,120504.02931611298
1279,148435.76180796482
377,250062.6362066344
1252,135310.54663359685
2156,265466.7871667772
499,312041.2848815756
1374,125415.13338561732
2898,240382.65434705198
401,105994.82334670491
2721,168494.53967479986
2078,243297.0003859884
2589,118800.33672343631
1946,239079.77199767524
1334,121634.34433332662
2781,220629.60308937728
431,378571.7237851074
576,214507.55055956065
1474,216205.6789491328
2254,138396.3367641232
2155,275051.57486198156
885,106504.88495408386
643,135799.5534803387
1944,125176.32720722596
480,204684.18826206206
2845,112215.49132740607
2387,312843.69022435707
2407,222266.86898200784
2527,167919.03750147423
2514,154733.5933953779
629,157441.46520127653
80,207151.66305795248
1876,142322.7637441595
1546,111719.24738347842
2518,179088.86700659082
2347,165806.1664178263
783,215619.0027654644
1322,49568.71609724546
194,90052.35173812196
1770,285788.2568451345
2143,142291.80164196633
1229,217414.1841043847
511,273875.28460250533
46,243027.37342076233
1348,171340.44335091047
2465,202646.64356233383
387,227246.25891830833
873,229763.2462849093
1918,115596.9200191577
2764,244297.1487958811
2184,109517.32924061068
934,151360.58655944848
1920,128180.1675087292
2631,148734.30574918148
1768,111577.22281414147
2040,115186.21066454412
1749,220741.93040389862
834,238348.74330419686
1457,235705.9513068879
79,112508.65991321967
2302,119098.35042373439
1817,141132.38469274496
2755,238438.70068222217
359,176213.55155904428
2059,111664.4197405365
2092,251060.88082035782
2516,220944.22992081832
150,107637.40958212611
1656,150920.74780574365
83,107516.56979183172
2411,193046.59500772963
795,72323.87884701228
2312,224046.0504374947
2917,106605.12908509355
1624,191492.75360505295
2215,281264.61562956055
1211,152933.36090879852
1485,169493.16840739633
1024,185957.76303533133
570,195617.70430454917
2874,140496.70015642548
700,166170.57983690206
2756,220917.7649364511
2022,178985.0859176951
583,225716.00697156423
2392,353304.1519679731
2424,187786.55479234713
212,111927.87142894132
736,122198.79045157069
1610,178664.83642245166
890,119189.28146556756
467,180670.80314690416
578,238039.81204867794
1747,201129.70498663455
1149,165593.2067854093
2758,257649.71478163288
857,131158.5113676812
2219,263755.4519966331
733,106478.47432117662
2909,117873.41870702161
1798,250622.33901113755
235,130968.32766621528
2366,134938.26032878004
1027,127113.6960858906
1195,135299.14859670357
1303,35863.029526635364
148,187836.80849613363
608,162894.50321489637
2515,199946.99641766684
821,269978.1620463666
2500,270649.55815639114
745,105485.47817983446
741,134961.63525508496
1611,155158.96760138398
2532,122543.06711013163
1081,229120.5929509489
1692,408428.955013905
2520,199878.35194997664
276,114338.04836040566
1992,138077.9185085525
663,32437.29685582698
418,122120.6285659172
1733,201136.16475526209
2359,148656.02884773587
253,188304.13384730183
1518,181417.73084207735
2035,152368.55839457532
2919,73548.15710072876
1540,217777.3162672366
2120,142075.40638971014
1674,179145.04644388988
256,142503.07095764825
2361,89268.94601434632
978,81353.44504156843
2280,135473.34702857502
2095,237463.4703039457
1709,321630.0225827575
2801,236879.7493733765
1246,113859.35755204812
2373,103668.55489249348
1055,291771.0427707059
2017,131685.1165215387
1099,277631.40705324896
1344,74925.99871680475
835,189813.45312848076
1117,223580.44807562293
2043,91381.35279704382
2085,122988.71275555939
410,149233.25411201088
2650,111600.24774853887
2867,161079.49070684792
1668,112201.88140792171
1161,167128.34923276867
2122,178656.3331695132
2539,142796.98888997728
1047,133025.09733711535
1445,125995.7961124108
541,130298.23779504825
569,217318.74165358988
1276,127304.24803597038
918,142075.17536276078
326,157577.11681859184
1936,118150.74762790705
895,98256.81349175854
257,141757.12623571555
1241,183308.42263808026
1545,117288.27540013881
1189,185164.33715854463
270,156512.48480600075
2066,213704.58432283413
693,113856.23942367325
1259,165044.26236986893
2916,149677.62338114553
2321,278419.26940284716
1977,107822.00148787239
1895,152033.6918539492
1240,158681.4644221886
85,155282.40943714092
1823,117701.02970707454
825,285683.94045838196
110,223670.3381481704
697,130534.28390733802
2297,111381.8921601525
1231,134115.99521705104
1355,134629.3004453922
968,328152.3050466598
584,225540.95639358094
1315,135993.87727485513
1606,128932.76852324267
206,101610.04798763889
1685,357669.2704680361
2016,129187.09371972809
869,209627.04139863813
2135,128755.69238053187
2346,185904.82939279135
2430,237734.13618362433
2198,89304.50395163473
2652,118488.5057044609
27,111026.24354715493
241,165654.23380398445
906,136281.63877300112
1506,119298.24577528096
2098,343836.8624758922
1435,226586.75431023806
2213,117134.08186159359
1274,141068.70889712742
743,18486.298999938153
1737,204743.2919410503
2797,271580.76633109216
2185,64360.42839021179
58,163938.16136160016
830,208654.52199618574
808,116252.85939158745
680,152488.10322959788
1153,113272.17437373908
1291,155844.12478399382
1818,159944.9752355608
2161,197625.16880958583
1883,119176.09148494201
350,335997.2928797986
2473,152865.1906956347
295,178146.0231202267
293,202462.3665344241
859,123944.3067584738
288,76292.90762668646
1578,141699.44285704673
102,194955.41011280965
2831,168220.384197384
1030,163056.71363385
2551,139893.09663599115
1286,147688.76525244061
958,304651.21053184953
776,126623.623018188
72,224518.10312207742
2263,257663.499671328
1866,155444.37607766158
2876,60722.466197962785
2146,249420.98998736095
103,184688.083091729
1500,144681.13005504332
492,173301.1161072485
167,135990.05231721385
2597,116771.63783933024
2685,111386.59414593935
1035,146201.96283547097
1220,53612.65837824963
2602,154765.0457859639
2159,211752.7965815347
695,168484.4337658707
1109,266310.04677989316
640,196425.06536152
1652,162001.77028410666
2090,178282.74893380553
1188,181528.51013055645
2345,230872.70047867968
1059,381098.7836960214
2751,233041.70965282855
128,220476.7069928003
1523,174594.67644843936
2925,162293.16079940452
2145,282129.22260162886
1121,216543.10331524134
566,257250.65919763857
565,234682.14513792866
1331,146582.41888176205
2928,117572.27259965561
156,130233.73031397408
797,151053.05070289446
327,86885.426547023
2859,146876.9756581845
1453,113672.1787005784
1762,329340.7175030729
1868,196436.84822768005
1760,166771.17969515166
1113,233469.2956963832
1812,199735.75706277846
117,155997.8418626832
1142,213962.7874636314
2342,373928.24899924244
927,135605.5378313128
2478,174855.54839715507
655,73162.6003294353
2064,119264.98361610498
369,268781.3588152166
2239,124233.16538118478
2732,212668.53076916313
1653,169003.07624838338
959,215494.8638974919
2395,338202.10874465085
1412,111799.13452537825
271,246716.87178628665
1484,163958.7292270391
1497,148312.70472383336
552,148989.78418630848
2,121022.78303621785
1855,299301.7739430488
4,270884.91526466986
2292,156989.81049563971
134,140638.98686218075
646,101230.42933143316
42,300561.1140269177
532,219791.15867032867
713,102952.78844547937
2561,139569.3695782273
2360,127041.10911615085
1333,130182.5584002514
1407,203356.04571808994
2892,293260.0127513433
574,221325.27719836062
1227,194778.1167129511
2591,229755.35558284874
1476,224189.67300323874
1125,257022.08109600702
1446,146265.18820449847
408,113095.04855531594
1101,286367.60132847633
2251,194864.16715816755
373,190488.50868286862
2554,119071.32907782342
2382,270159.06479368376
1985,86939.62286029891
519,236714.1363244501
1093,181085.77535064405
864,252640.99930994312
2889,155009.7710592818
2308,208383.71555891266
986,149781.7924580445
1302,146397.9881639211
585,155782.00602855464
2708,139929.99041318882
147,139701.5583419298
1441,231694.24653429067
383,177562.78781934603
285,163713.9748910362
181,118156.81817985122
358,184349.688396791
780,187905.9367818154
258,185637.01665502405
1865,219029.9792258159
692,128181.92467611475
2902,320002.3695106335
508,247142.1823199122
2638,147222.39435549005
36,146157.60825827817
611,180240.45722794667
2281,144029.54517406475
1678,136635.8654426452
1696,423048.5297829779
1557,71559.42629464537
2180,148760.14417533996
1726,237170.10017362973
951,141830.295517349
267,225130.4786897375
2706,134834.64900630375
2221,218920.79467401202
1357,169173.15724499256
2901,301175.31086682726
347,174415.56088834725
2164,203107.71749957546
1586,294777.7044133417
360,159580.1016645675
1769,241837.11283982426
2617,165740.96406928683
1879,151496.81111377568
991,222024.142768318
1535,121656.60967911246
1191,145075.59377625195
1579,220816.00947481254
1882,137085.26013830304
1510,123919.26989628265
2196,180460.50063849112
1845,184564.48558922464
2336,362612.69709493255
942,106066.24662391604
861,120533.52987344441
2555,108185.37350749524
1392,169550.9413806359
2099,259030.31581145176
1543,119704.83911090723
948,268607.26573001407
1239,170815.2361592463
22,198565.01955343198
2796,242592.40547110178
2747,201164.56800448647
92,281432.12545039324
210,179107.5427498547
1858,218747.62988399254
2228,168001.65188438707
447,241795.05992241154
827,246354.7110851506
1649,225330.1568853384
682,135878.6493873345
2698,119988.05998813415
494,155475.8262297197
214,120238.48960628931
2441,243554.65191380697
2679,112984.77968107133
1336,114173.56846847909
465,189864.35478647728
1524,139598.3737846419
2543,118086.07530803254
631,147173.0645890611
2452,303156.77692286257
228,165559.3858068589
126,175218.1564403667
1092,240110.92492083402
1122,208036.46990118467
932,217800.9309617392
1980,89805.28495506932
2171,117057.31433089683
551,152988.79893365817
2768,172298.8413672044
2056,106224.33586966478
1159,341569.6360556551
2645,132914.8175279623
1174,184739.38995024457
2266,230101.45157305134
2462,355025.98642449256
1219,138517.71837315292
2922,193961.98648938883
118,148340.163441611
474,172150.3119651817
2576,159410.8771507665
872,286114.5105974391
1077,228558.83952075962
1536,142815.4871518566
1150,119510.78292564239
2341,318429.3885151637
1931,148013.71585876212
2785,134428.7892518823
2538,125570.95619507594
597,210593.33144728796
464,211700.7299835868
233,241352.42138235128
2169,145631.38594777076
2123,164319.58344970108
1867,170894.98587127976
137,260561.4461929294
515,227046.0312744289
933,108858.18979398359
2784,165584.52970000423
972,163323.84848589473
599,158797.6344246688
2614,133012.74026554034
2582,146037.5489056423
1409,174026.26315765237
175,114767.891518709
352,218465.22353302053
976,93567.99380572244
2134,198682.75422560325
984,105453.87650607595
2396,338371.28325684374
1673,137258.40033211297
404,129117.27982214944
607,164886.64631173768
814,178230.56688952763
868,199371.51604217532
2271,192158.32756553192
1633,255141.33645381941
337,184460.2219745933
2765,190553.60006341446
1746,245855.37554427207
368,317900.28477756144
2806,212644.93093553482
1662,187923.32787454163
1234,221789.06684375013
1373,131601.350392645
1672,105284.71454839647
1939,125993.90922819093
